,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
163,71754876,False,Data Analyst/Аналитик данных (Отдел аналитики Блока внутреннего аудита).,"{'id': 'mts-3776-main', 'name': '«МТС» '}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-31T09:52:22+0300,2022-10-31T09:52:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71754876,,https://api.hh.ru/vacancies/71754876?host=hh.ru,https://api.hh.ru/vacancies/71754876/adv_response?host=hh.ru,https://hh.ru/vacancy/71754876,[],"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3096661.jpeg', '90': 'https://hhcdn.ru/employer-logo/3096660.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/663882.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'trusted': True}","{'requirement': 'Высшее техническое или экономическое образование. Опыт работы от двух лет. Знание Python (работа с dataframe, обработка и экспорт .csv, Excel). ', 'responsibility': 'Разрабатывать инструменты для мониторинга метрик (от операционной неэффективности до признаков мошенничества) в различных бизнес-процессах компании. Сопровождать процессы работы с...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
164,71468833,False,Product analyst (machine learning),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-03T08:50:20+0300,2022-11-03T08:50:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71468833,,https://api.hh.ru/vacancies/71468833?host=hh.ru,https://api.hh.ru/vacancies/71468833/adv_response?host=hh.ru,https://hh.ru/vacancy/71468833,[],"{'id': '2994882', 'name': 'LC Group', 'url': 'https://api.hh.ru/employers/2994882', 'alternate_url': 'https://hh.ru/employer/2994882', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3768071.jpeg', '240': 'https://hhcdn.ru/employer-logo/3768072.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/831797.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2994882', 'trusted': True}","{'requirement': 'Не менее 3-х лет работы <highlighttext>data</highlighttext>-<highlighttext>аналитиком</highlighttext> на задачах с big <highlighttext>data</highlighttext>. Опыт в использовании статистических и математических методов...', 'responsibility': 'Сбор и обработка данных с помощью SQL и Python. Формулирование гипотез, проведение A/B тестов. Анализ клиентского поведения и его...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
165,71220088,False,Middle/Senior Data Engineer,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Шипиловская улица', 'building': '28А', 'description': None, 'lat': 55.618745, 'lng': 37.715138, 'raw': 'Москва, Шипиловская улица, 28А', 'metro': {'station_name': 'Домодедовская', 'line_name': 'Замоскворецкая', 'station_id': '2.38', 'line_id': '2', 'lat': 55.610131, 'lng': 37.717111}, 'metro_stations': [{'station_name': 'Домодедовская', 'line_name': 'Замоскворецкая', 'station_id': '2.38', 'line_id': '2', 'lat': 55.610131, 'lng': 37.717111}], 'id': '1124856'}",,,2022-11-07T13:37:36+0300,2022-11-07T13:37:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71220088,,https://api.hh.ru/vacancies/71220088?host=hh.ru,https://api.hh.ru/vacancies/71220088/adv_response?host=hh.ru,https://hh.ru/vacancy/71220088,[],"{'id': '2515455', 'name': '24Н Софт', 'url': 'https://api.hh.ru/employers/2515455', 'alternate_url': 'https://hh.ru/employer/2515455', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/649447.png', '90': 'https://hhcdn.ru/employer-logo/3038936.png', '240': 'https://hhcdn.ru/employer-logo/3038937.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2515455', 'trusted': True}","{'requirement': '...с Hadoop, Pyspark будет преимуществом. Желательно понимание терминов <highlighttext>Data</highlighttext> Sciencе при работе с данными (обучающая и валидационная выборки, <highlighttext>Data</highlighttext> Leak).', 'responsibility': 'Извлечение, преобразование, загрузка данных и их обработка. Построение датасетов для <highlighttext>data</highlighttext> science моделей и <highlighttext>аналитики</highlighttext>. Построение надежных и оптимальных пайплайнов...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
166,71919540,False,Маркетинговый аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Белград', 'street': None, 'building': None, 'description': None, 'lat': 44.8261601924, 'lng': 20.4438982971, 'raw': 'Белград', 'metro': None, 'metro_stations': [], 'id': '7413096'}",,,2022-11-03T13:47:15+0300,2022-11-03T13:47:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71919540,,https://api.hh.ru/vacancies/71919540?host=hh.ru,https://api.hh.ru/vacancies/71919540/adv_response?host=hh.ru,https://hh.ru/vacancy/71919540,[],"{'id': '681575', 'name': 'Data-Driven Lab', 'url': 'https://api.hh.ru/employers/681575', 'alternate_url': 'https://hh.ru/employer/681575', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1024261.png', '240': 'https://hhcdn.ru/employer-logo/5717813.png', '90': 'https://hhcdn.ru/employer-logo/5717812.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=681575', 'trusted': True}","{'requirement': '...маркетинга (перформанс, CPA маркетинг, медиабаинг, <highlighttext>аналитика</highlighttext>). Владеет знанием маркетинговой <highlighttext>аналитики</highlighttext>, подтвержденным опытом выстраивания маркетинговой <highlighttext>аналитики</highlighttext> и использования ее для достижения...', 'responsibility': 'Проводить маркетинговую <highlighttext>аналитику</highlighttext> (<highlighttext>Data</highlighttext>-Driven Marketing). Выстраивать систему сбора и анализа данных о пользователях и рекламных кампаниях с дальнейшей визуализацией...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
167,71710949,False,Data Analyst / Data Scientist (Клиентская аналитика),"{'id': '3529-3529-data', 'name': 'Сбер. Data Science'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-28T16:32:18+0300,2022-10-28T16:32:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71710949,,https://api.hh.ru/vacancies/71710949?host=hh.ru,https://api.hh.ru/vacancies/71710949/adv_response?host=hh.ru,https://hh.ru/vacancy/71710949,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Хорошее знание математической статистики и теории вероятностей. Понимание и опыт использования методов и алгоритмов машинного обучения. Хорошие навыки программирования (Python...', 'responsibility': 'Работать с данными в масштабах всей страны, находить инсайты, выдвигать и проверять гипотезы. Обогащать Цифровой профиль Клиента новыми знаниями (профили...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
168,71561234,False,"Аналитик/Старший консультант в ИТ (Digital, IT)",,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Кожевническая улица', 'building': '10с1', 'description': None, 'lat': 55.729224, 'lng': 37.645402, 'raw': 'Москва, Кожевническая улица, 10с1', 'metro': None, 'metro_stations': [], 'id': '3522925'}",,,2022-11-09T13:21:46+0300,2022-11-09T13:21:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71561234,,https://api.hh.ru/vacancies/71561234?host=hh.ru,https://api.hh.ru/vacancies/71561234/adv_response?host=hh.ru,https://hh.ru/vacancy/71561234,[],"{'id': '2222301', 'name': 'ПРОКАТТ', 'url': 'https://api.hh.ru/employers/2222301', 'alternate_url': 'https://hh.ru/employer/2222301', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/954366.png', '240': 'https://hhcdn.ru/employer-logo/4257997.png', '90': 'https://hhcdn.ru/employer-logo/4257996.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2222301', 'trusted': True}","{'requirement': 'Знания элементов ИТ организации, технологических трендов. Опыт работы в области повышения эффективности бизнеса за счет информационных технологий. Развитое аналитическое мышление. ', 'responsibility': 'Разработка ИТ стратегии, проекты по трансформации ИТ для клиентов – крупнейших международных и российских компаний. Оптимизация ИТ процессов. Бенчмаркинг и сокращение...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
169,70114570,False,Data Analyst в команду продуктовой аналитики,"{'id': 'mailru-15478-other', 'name': 'VK'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-02T13:44:42+0300,2022-11-02T13:44:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70114570,,https://api.hh.ru/vacancies/70114570?host=hh.ru,https://api.hh.ru/vacancies/70114570/adv_response?host=hh.ru,https://hh.ru/vacancy/70114570,[],"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Работали <highlighttext>аналитиком</highlighttext> от 3 лет. Хорошо знаете SQL. Имеете базовые представления об алгоритмах и структурах данных. Понимаете, как устроена СУБД...', 'responsibility': 'Мы решаем широкий спектр задач: от классических ad hoc запросов к многомиллиардным логам СlickHouse до разработки платформы для A/B...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
170,71079425,False,Lead Product Analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Большая Якиманка', 'building': '26', 'description': None, 'lat': 55.735844, 'lng': 37.61256, 'raw': 'Москва, улица Большая Якиманка, 26', 'metro': {'station_name': 'Октябрьская', 'line_name': 'Кольцевая', 'station_id': '5.93', 'line_id': '5', 'lat': 55.729264, 'lng': 37.611049}, 'metro_stations': [{'station_name': 'Октябрьская', 'line_name': 'Кольцевая', 'station_id': '5.93', 'line_id': '5', 'lat': 55.729264, 'lng': 37.611049}, {'station_name': 'Октябрьская', 'line_name': 'Калужско-Рижская', 'station_id': '6.94', 'line_id': '6', 'lat': 55.731232, 'lng': 37.612851}, {'station_name': 'Полянка', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.115', 'line_id': '9', 'lat': 55.736795, 'lng': 37.618594}], 'id': '5894840'}",,,2022-11-08T17:42:11+0300,2022-11-08T17:42:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71079425,,https://api.hh.ru/vacancies/71079425?host=hh.ru,https://api.hh.ru/vacancies/71079425/adv_response?host=hh.ru,https://hh.ru/vacancy/71079425,[],"{'id': '5483926', 'name': 'EXPF', 'url': 'https://api.hh.ru/employers/5483926', 'alternate_url': 'https://hh.ru/employer/5483926', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3869903.png', '240': 'https://hhcdn.ru/employer-logo/3869904.png', 'original': 'https://hhcdn.ru/employer-logo-original/857257.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5483926', 'trusted': False}","{'requirement': 'Опыт работы с Airflow. Опыт работы с BI-системами. Опыт менторства <highlighttext>аналитиков</highlighttext>. Уметь декомпозировать задачи, структурировать и оптимизировать решения. ', 'responsibility': ""Управление backlog'ом, приоритизация задач. Руководить командой <highlighttext>аналитиков</highlighttext> (управление и менторство <highlighttext>аналитиков</highlighttext>). Взаимодействие с внешними заказчиками с целью понимания аналитических...""}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True
171,70990973,False,Data-analyst (гео-аналитик),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Фридриха Энгельса', 'building': '75с21', 'description': None, 'lat': 55.779266, 'lng': 37.69313, 'raw': 'Москва, улица Фридриха Энгельса, 75с21', 'metro': {'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, 'metro_stations': [{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}], 'id': '2567724'}",,,2022-11-06T17:38:17+0300,2022-11-06T17:38:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70990973,,https://api.hh.ru/vacancies/70990973?host=hh.ru,https://api.hh.ru/vacancies/70990973/adv_response?host=hh.ru,https://hh.ru/vacancy/70990973,[],"{'id': '2977097', 'name': 'Ябби', 'url': 'https://api.hh.ru/employers/2977097', 'alternate_url': 'https://hh.ru/employer/2977097', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2231220.png', '90': 'https://hhcdn.ru/employer-logo/2231219.png', 'original': 'https://hhcdn.ru/employer-logo-original/447313.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2977097', 'trusted': True}","{'requirement': 'Обязательный опыт работы с анализом гео-данных. Знание базы данных ClickHouse и языка запросов.', 'responsibility': 'Поиск и анализ скрытых закономерностей в больших массивах данных. Построение полигонов, зон покрытий и тепловых карт для различных городов. <highlighttext>Аналитика</highlighttext>...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
172,71698507,False,Аналитик данных (Advanced Analytics),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-28T12:24:06+0300,2022-10-28T12:24:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71698507,,https://api.hh.ru/vacancies/71698507?host=hh.ru,https://api.hh.ru/vacancies/71698507/adv_response?host=hh.ru,https://hh.ru/vacancy/71698507,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Опыт в <highlighttext>аналитике</highlighttext> данных (несколько из): оптимизация процессов, сегментация, когортный анализ, оптимальные коммуникации, речевая <highlighttext>аналитика</highlighttext>. Навыки, необходимые для выполнения описанных...', 'responsibility': 'Регулярная и ad-hoc <highlighttext>аналитика</highlighttext> по поиску точек роста и оптимизации бизнес-процессов. Проведение тестирования гипотез, визуализация план-факторного анализа...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
173,68593664,True,Веб-аналитик,"{'id': '19623-19623-dirbtooc', 'name': 'Simple. Коммерческая дирекция B2С'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-08T15:56:37+0300,2022-11-08T15:56:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68593664,,https://api.hh.ru/vacancies/68593664?host=hh.ru,https://api.hh.ru/vacancies/68593664/adv_response?host=hh.ru,https://hh.ru/vacancy/68593664,[],"{'id': '19623', 'name': 'Simple', 'url': 'https://api.hh.ru/employers/19623', 'alternate_url': 'https://hh.ru/employer/19623', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/772223.png', '240': 'https://hhcdn.ru/employer-logo/772224.png', 'original': 'https://hhcdn.ru/employer-logo-original/227998.gif'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=19623', 'trusted': True}","{'requirement': 'Продвинутый пользователь по стэку: Google Analytics, Google Tag Manager, Яндекс.Метрика, Google <highlighttext>Data</highlighttext> Studio, Power BI, мобильная <highlighttext>аналитика</highlighttext> Appmetrics, AppsFlyer, Firebase...', 'responsibility': 'Выгрузка и сведение данных из Olap кубов, Google Analytics, Яндекс Метрики, AppsFlyer, BI, CRM. Визуализация полученных данных в <highlighttext>Data</highlighttext> Studio...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
174,71547345,False,Data Engineer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 350000, 'to': 500000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': None, 'building': None, 'description': None, 'lat': 59.938955, 'lng': 30.315644, 'raw': 'Санкт-Петербург', 'metro': None, 'metro_stations': [], 'id': '11083453'}",,,2022-10-25T09:56:35+0300,2022-10-25T09:56:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71547345,,https://api.hh.ru/vacancies/71547345?host=hh.ru,https://api.hh.ru/vacancies/71547345/adv_response?host=hh.ru,https://hh.ru/vacancy/71547345,[],"{'id': '1883675', 'name': 'HR-PROFI', 'url': 'https://api.hh.ru/employers/1883675', 'alternate_url': 'https://hh.ru/employer/1883675', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/670164.jpg', '240': 'https://hhcdn.ru/employer-logo/3121789.jpeg', '90': 'https://hhcdn.ru/employer-logo/3121788.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1883675', 'trusted': True}","{'requirement': 'Свободный английский для общения. Способность к коммуникации и работе в коллективе. Работа по плану с графиком этапов, представлением результата в...', 'responsibility': 'Обработка данных. Предоставление данных для поддержки бизнес-<highlighttext>аналитики</highlighttext>, продуктов для клиентов и других внутренних бизнес-потребностей. Выявление аномалий в конвеере...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],"[{'id': 'start_after_sixteen', 'name': 'Можно начинать работать после 16:00'}]",True
175,71020353,False,Аналитик данных/Data analyst (риски),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-03T18:32:54+0300,2022-11-03T18:32:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71020353,,https://api.hh.ru/vacancies/71020353?host=hh.ru,https://api.hh.ru/vacancies/71020353/adv_response?host=hh.ru,https://hh.ru/vacancy/71020353,[],"{'id': '1617273', 'name': 'Благо Кредит', 'url': 'https://api.hh.ru/employers/1617273', 'alternate_url': 'https://hh.ru/employer/1617273', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/367759.jpg', '90': 'https://hhcdn.ru/employer-logo/1913294.jpeg', '240': 'https://hhcdn.ru/employer-logo/1913295.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1617273', 'trusted': True}","{'requirement': 'Отличная математическая база и математическая культура. Знание базовой теории вероятности и математической статистика. Умение переложить бизнес-задачу на язык анализа...', 'responsibility': 'Постановка задач по обогащению хранилища данных. Построение и администрирование моделей данных. Подготовка <highlighttext>аналитики</highlighttext> по кредитному портфелю – оценка эффективности, выявление. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
176,71353046,False,"Sr Product Manager, Consumer Team (Remote)",,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 6000, 'to': 8000, 'currency': 'USD', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2022-11-06T18:59:04+0300,2022-11-06T18:59:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71353046,,https://api.hh.ru/vacancies/71353046?host=hh.ru,https://api.hh.ru/vacancies/71353046/adv_response?host=hh.ru,https://hh.ru/vacancy/71353046,[],"{'id': '5800847', 'name': 'Truv Inc.', 'url': 'https://api.hh.ru/employers/5800847', 'alternate_url': 'https://hh.ru/employer/5800847', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/944990.png', '240': 'https://hhcdn.ru/employer-logo/4220497.png', '90': 'https://hhcdn.ru/employer-logo/4220496.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5800847', 'trusted': True}","{'requirement': '5+ years of experience in a analytical role as a <highlighttext>data</highlighttext> scientist or as a <highlighttext>data</highlighttext> product manager. ', 'responsibility': 'Build and prioritize features based on existing <highlighttext>data</highlighttext> and insights. Develop detailed, crisp product/feature requirements and user stories for...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
177,71078733,False,Аналитик (Data Science),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Земляной Вал', 'building': '8', 'description': None, 'lat': 55.762206, 'lng': 37.656658, 'raw': 'Москва, улица Земляной Вал, 8', 'metro': {'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, 'metro_stations': [{'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, {'station_name': 'Курская', 'line_name': 'Кольцевая', 'station_id': '5.71', 'line_id': '5', 'lat': 55.758631, 'lng': 37.661059}], 'id': '3057023'}",,,2022-10-25T11:43:27+0300,2022-10-25T11:43:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71078733,,https://api.hh.ru/vacancies/71078733?host=hh.ru,https://api.hh.ru/vacancies/71078733/adv_response?host=hh.ru,https://hh.ru/vacancy/71078733,[],"{'id': '1457854', 'name': 'Займиго МФК', 'url': 'https://api.hh.ru/employers/1457854', 'alternate_url': 'https://hh.ru/employer/1457854', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2114726.png', 'original': 'https://hhcdn.ru/employer-logo-original/418163.png', '240': 'https://hhcdn.ru/employer-logo/2114727.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1457854', 'trusted': True}","{'requirement': 'Серьезную математическую подготовку. Опыт применения методов статистического анализа и моделирования. Опыт работы с алгоритмами машинного обучения. Уверенное знание языка Python...', 'responsibility': '...работы моделей и их валидация. Анализ рисковой отчетности работы компании и подготовка рекомендаций. Участие в проектах внутри команды риск-<highlighttext>аналитиков</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
178,72028680,False,Аналитик качества данных,"{'id': 'bil-4934-it', 'name': 'билайн: ИТ, Data, Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-07T16:32:57+0300,2022-11-07T16:32:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72028680,,https://api.hh.ru/vacancies/72028680?host=hh.ru,https://api.hh.ru/vacancies/72028680/adv_response?host=hh.ru,https://hh.ru/vacancy/72028680,[],"{'id': '4934', 'name': 'билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': 'Опыт не менее 3-х лет в проектах внедрения, развития и сопровождения систем управления данными (<highlighttext>Data</highlighttext> Governance, MDM, Metadata, DQ). ', 'responsibility': 'Обеспечение наличие необходимого уровня компетенции DG/DQ в продукте и компании. Участие в подготовке требований и развития целевой системы управления...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
179,71606742,False,Junior Data Analyst / Младший аналитик данных,,False,False,"{'id': '26', 'name': 'Воронеж', 'url': 'https://api.hh.ru/areas/26'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-26T10:27:39+0300,2022-10-26T10:27:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71606742,,https://api.hh.ru/vacancies/71606742?host=hh.ru,https://api.hh.ru/vacancies/71606742/adv_response?host=hh.ru,https://hh.ru/vacancy/71606742,[],"{'id': '245594', 'name': 'АгроТерра, группа компаний', 'url': 'https://api.hh.ru/employers/245594', 'alternate_url': 'https://hh.ru/employer/245594', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/783493.jpg', '240': 'https://hhcdn.ru/employer-logo/3574864.jpeg', '90': 'https://hhcdn.ru/employer-logo/3574863.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=245594', 'trusted': True}","{'requirement': 'Опыт работы на аналогичной позиции от 1 года. Понимание реляционной модели данных, знание принципов и подходов проектирования баз данных. ', 'responsibility': 'Построение витрин данных для оптимизационных моделей с погружением в бизнес-процессы и <highlighttext>аналитику</highlighttext>. Контроль качества данных в DWH, построение отчетов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
